time.stamps,temperature,prob.precip,qty.precip
1567879200,35.00000000000006,11,0
1567882800,35.00000000000006,11,0
1567886400,34.444444444444514,11,0
1567890000,33.88888888888897,11,0
1567893600,32.77777777777783,11,0
1567897200,31.666666666666742,11,0
1567900800,30.5555555555556,9,0
1567904400,29.444444444444514,9,0
1567908000,28.33333333333337,9,0
1567911600,27.222222222222285,9,0
1567915200,26.666666666666742,9,0
1567918800,25.5555555555556,9,0
1567922400,25.5555555555556,9,0
1567926000,25.000000000000057,9,0
1567929600,24.444444444444514,9,0
1567933200,23.88888888888897,9,0
1567936800,23.33333333333337,9,0
1567940400,23.33333333333337,9,0
1567944000,23.88888888888897,14,0
1567947600,26.1111111111112,14,0
1567951200,28.33333333333337,14,0
1567954800,31.1111111111112,14,0
1567958400,32.77777777777783,14,0
1567962000,33.33333333333337,14,0
1567965600,33.88888888888897,14,0
1567969200,33.88888888888897,14,0
1567972800,33.88888888888897,14,0
1567976400,33.33333333333337,14,0
1567980000,31.666666666666742,14,0
1567983600,30.5555555555556,14,0
1567987200,28.88888888888897,13,0
1567990800,28.33333333333337,13,0
1567994400,27.77777777777783,13,0
1567998000,27.222222222222285,13,0
1568001600,26.666666666666742,13,0
1568005200,25.5555555555556,13,0
1568008800,25.000000000000057,13,0
1568012400,25.000000000000057,13,0
1568016000,25.000000000000057,13,0
1568019600,24.444444444444514,13,0
1568023200,23.88888888888897,13,0
1568026800,23.33333333333337,13,0
1568030400,23.88888888888897,23,0
1568034000,26.1111111111112,23,0
1568037600,28.88888888888897,23,0
1568041200,31.1111111111112,23,0
1568044800,32.77777777777783,23,0
1568048400,32.77777777777783,23,0
1568052000,32.77777777777783,23,0
1568055600,32.222222222222285,23,0
1568059200,32.222222222222285,23,0
1568062800,31.666666666666742,23,0
1568066400,30.5555555555556,23,0
1568070000,29.444444444444514,23,0
1568073600,28.33333333333337,18,0
