time.stamps,temperature,prob.precip,qty.precip
1564156800,30.5555555555556,33,0.762
1564160400,31.1111111111112,33,0.762
1564164000,32.222222222222285,59,3.048
1564167600,31.666666666666742,59,3.048
1564171200,31.666666666666742,59,3.048
1564174800,31.1111111111112,59,3.048
1564178400,30.000000000000057,59,3.048
1564182000,28.88888888888897,59,3.048
1564185600,27.222222222222285,16,0.508
1564189200,26.666666666666742,16,0.508
1564192800,26.1111111111112,16,0.508
1564196400,25.5555555555556,16,0.508
1564200000,25.000000000000057,16,0.508
1564203600,24.444444444444514,16,0.508
1564207200,24.444444444444514,3,0
1564210800,23.88888888888897,3,0
1564214400,23.88888888888897,3,0
1564218000,23.88888888888897,3,0
1564221600,23.88888888888897,3,0
1564225200,24.444444444444514,3,0
1564228800,24.444444444444514,20,0.254
1564232400,26.666666666666742,20,0.254
